order_id,amount,quantity,customer_id,created_at,is_outlier
O034598,17.07,8,C03166,2024-02-18 01:16:00,0
O034599,44.69,17,C01981,2024-02-18 01:18:00,0
O034600,28.37,8,C02797,2024-02-18 01:20:00,0
O034601,70.48,3,C01524,2024-02-18 01:22:00,0
O034602,55.09,12,C02657,2024-02-18 01:24:00,0
O034603,39.23,5,C02296,2024-02-18 01:26:00,0
O034604,123.88,10,C04180,2024-02-18 01:28:00,0
O034605,69.87,9,C04556,2024-02-18 01:30:00,0
O034606,147.41,10,C01164,2024-02-18 01:32:00,0
O034607,10.01,7,C01039,2024-02-18 01:34:00,0
O034608,9.5,18,C02325,2024-02-18 01:36:00,0
O034609,46.71,9,C04905,2024-02-18 01:38:00,0
O034610,52.35,3,C00011,2024-02-18 01:40:00,0
O034611,9.21,17,C03291,2024-02-18 01:42:00,0
O034612,26.26,10,C00613,2024-02-18 01:44:00,0
O034613,74.34,12,C01612,2024-02-18 01:46:00,0
O034614,41.52,13,C02667,2024-02-18 01:48:00,0
O034615,131.64,11,C00878,2024-02-18 01:50:00,0
O034616,110.91,6,C04789,2024-02-18 01:52:00,0
O034617,112.18,7,C02514,2024-02-18 01:54:00,0
O034618,53.47,17,C01162,2024-02-18 01:56:00,0
O034619,70.14,9,C02899,2024-02-18 01:58:00,0
O034620,92.21,16,C04305,2024-02-18 02:00:00,0
O034621,26.48,3,C03703,2024-02-18 02:02:00,0
O034622,148.21,3,C04810,2024-02-18 02:04:00,0
O034623,12.36,15,C04652,2024-02-18 02:06:00,0
O034624,117.13,8,C03463,2024-02-18 02:08:00,0
O034625,38.07,15,C04662,2024-02-18 02:10:00,0
O034626,52.05,19,C04628,2024-02-18 02:12:00,0
O034627,26.59,12,C02540,2024-02-18 02:14:00,0
O034628,39.68,5,C02898,2024-02-18 02:16:00,0
O034629,10.45,9,C01102,2024-02-18 02:18:00,0
O034630,63.38,2,C02422,2024-02-18 02:20:00,0
O034631,18.91,5,C01788,2024-02-18 02:22:00,0
O034632,53.91,4,C00939,2024-02-18 02:24:00,0
O034633,80.54,16,C02979,2024-02-18 02:26:00,0
O034634,102.03,1,C04004,2024-02-18 02:28:00,0
O034635,77.67,16,C03379,2024-02-18 02:30:00,0
O034636,87.23,14,C00769,2024-02-18 02:32:00,0
O034637,187.73,16,C00734,2024-02-18 02:34:00,0
O034638,67.86,7,C02532,2024-02-18 02:36:00,0
O034639,65.3,14,C02417,2024-02-18 02:38:00,0
O034640,13.02,15,C01440,2024-02-18 02:40:00,0
O034641,108.91,10,C04486,2024-02-18 02:42:00,0
O034642,63.99,8,C01988,2024-02-18 02:44:00,0
O034643,39.94,4,C00842,2024-02-18 02:46:00,0
O034644,44.09,2,C04763,2024-02-18 02:48:00,0
O034645,65.11,15,C00818,2024-02-18 02:50:00,0
O034646,51.32,11,C02082,2024-02-18 02:52:00,0
O034647,90.85,19,C00091,2024-02-18 02:54:00,0
O034648,63.91,9,C03550,2024-02-18 02:56:00,0
O034649,51.39,6,C02915,2024-02-18 02:58:00,0
O034650,62.83,3,C04740,2024-02-18 03:00:00,0
O034651,85.19,8,C04651,2024-02-18 03:02:00,0
O034652,26.07,9,C00744,2024-02-18 03:04:00,0
O034653,258.99,19,C03347,2024-02-18 03:06:00,0
O034654,85.11,15,C04309,2024-02-18 03:08:00,0
O034655,140.69,15,C01432,2024-02-18 03:10:00,0
O034656,108.82,10,C04041,2024-02-18 03:12:00,0
O034657,37.93,9,C04096,2024-02-18 03:14:00,0
O034658,53.94,10,C04820,2024-02-18 03:16:00,0
O034659,23.02,13,C04564,2024-02-18 03:18:00,0
O034660,338.7,9,C01245,2024-02-18 03:20:00,0
O034661,34.0,1,C04413,2024-02-18 03:22:00,0
O034662,31.92,1,C03670,2024-02-18 03:24:00,0
O034663,36.72,9,C04826,2024-02-18 03:26:00,0
O034664,35.11,4,C03515,2024-02-18 03:28:00,0
O034665,28.84,3,C00942,2024-02-18 03:30:00,0
O034666,38.4,19,C02975,2024-02-18 03:32:00,0
O034667,55.73,19,C04471,2024-02-18 03:34:00,0
O034668,23.8,5,C01063,2024-02-18 03:36:00,0
O034669,58.6,12,C04425,2024-02-18 03:38:00,0
O034670,206.82,17,C02260,2024-02-18 03:40:00,0
O034671,58.51,16,C00773,2024-02-18 03:42:00,0
O034672,34.88,13,C04985,2024-02-18 03:44:00,0
O034673,33.73,18,C02165,2024-02-18 03:46:00,0
O034674,71.5,2,C04528,2024-02-18 03:48:00,0
O034675,171.95,10,C02447,2024-02-18 03:50:00,0
O034676,100.55,14,C02723,2024-02-18 03:52:00,0
O034677,26.67,17,C02020,2024-02-18 03:54:00,0
O034678,24.52,7,C02804,2024-02-18 03:56:00,0
O034679,135.26,6,C02795,2024-02-18 03:58:00,0
O034680,209.82,17,C04785,2024-02-18 04:00:00,0
O034681,119.88,15,C01362,2024-02-18 04:02:00,0
O034682,140.7,13,C03040,2024-02-18 04:04:00,0
O034683,27.77,13,C04917,2024-02-18 04:06:00,0
O034684,43.01,13,C04685,2024-02-18 04:08:00,0
O034685,81.28,5,C03002,2024-02-18 04:10:00,0
O034686,38.99,9,C00475,2024-02-18 04:12:00,0
O034687,117.78,9,C03377,2024-02-18 04:14:00,0
O034688,41.72,6,C00495,2024-02-18 04:16:00,0
O034689,23.74,11,C03606,2024-02-18 04:18:00,0
O034690,27.15,5,C02723,2024-02-18 04:20:00,0
O034691,22.47,16,C03694,2024-02-18 04:22:00,0
O034692,80.87,11,C04566,2024-02-18 04:24:00,0
O034693,68.38,8,C04893,2024-02-18 04:26:00,0
O034694,52.74,18,C01060,2024-02-18 04:28:00,0
O034695,92.43,9,C03135,2024-02-18 04:30:00,0
O034696,294.59,10,C01736,2024-02-18 04:32:00,0
O034697,65.37,1,C00387,2024-02-18 04:34:00,0
O034698,39.89,16,C04069,2024-02-18 04:36:00,0
O034699,63.19,19,C00239,2024-02-18 04:38:00,0
O034700,60.94,12,C04441,2024-02-18 04:40:00,0
O034701,38.15,1,C04133,2024-02-18 04:42:00,0
O034702,51.89,3,C01467,2024-02-18 04:44:00,0
O034703,41.28,14,C00925,2024-02-18 04:46:00,0
O034704,121.11,6,C03895,2024-02-18 04:48:00,0
O034705,27.31,14,C03688,2024-02-18 04:50:00,0
O034706,57.38,4,C00730,2024-02-18 04:52:00,0
O034707,167.42,2,C00923,2024-02-18 04:54:00,0
O034708,57.22,1,C04330,2024-02-18 04:56:00,0
O034709,39.18,8,C00642,2024-02-18 04:58:00,0
O034710,120.45,11,C02409,2024-02-18 05:00:00,0
O034711,55.02,3,C02534,2024-02-18 05:02:00,0
O034712,11.51,19,C04703,2024-02-18 05:04:00,0
O034713,52.58,14,C01387,2024-02-18 05:06:00,0
O034714,72.78,6,C00537,2024-02-18 05:08:00,0
O034715,61.07,18,C03478,2024-02-18 05:10:00,0
O034716,56.53,15,C01081,2024-02-18 05:12:00,0
O034717,25.28,10,C00838,2024-02-18 05:14:00,0
O034718,70.6,3,C00470,2024-02-18 05:16:00,0
O034719,97.94,6,C00548,2024-02-18 05:18:00,0
O034720,38.64,16,C03649,2024-02-18 05:20:00,0
O034721,71.05,11,C04399,2024-02-18 05:22:00,0
O034722,41.33,13,C03885,2024-02-18 05:24:00,0
O034723,122.67,4,C00007,2024-02-18 05:26:00,0
O034724,57.3,11,C04473,2024-02-18 05:28:00,0
O034725,43.93,14,C00616,2024-02-18 05:30:00,0
O034726,26.14,14,C01530,2024-02-18 05:32:00,0
O034727,46.15,16,C02158,2024-02-18 05:34:00,0
O034728,150.97,17,C01173,2024-02-18 05:36:00,0
O034729,50.18,8,C04577,2024-02-18 05:38:00,0
O034730,114.48,4,C00268,2024-02-18 05:40:00,0
O034731,97.67,11,C02800,2024-02-18 05:42:00,0
O034732,28.41,4,C04312,2024-02-18 05:44:00,0
O034733,57.11,3,C01772,2024-02-18 05:46:00,0
O034734,341.15,10,C00379,2024-02-18 05:48:00,0
O034735,26.39,8,C04637,2024-02-18 05:50:00,0
O034736,77.36,2,C00214,2024-02-18 05:52:00,0
O034737,37.7,5,C01343,2024-02-18 05:54:00,0
O034738,65.51,16,C00740,2024-02-18 05:56:00,0
O034739,31.9,19,C02677,2024-02-18 05:58:00,0
O034740,208.64,10,C03030,2024-02-18 06:00:00,0
O034741,136.96,3,C04752,2024-02-18 06:02:00,0
O034742,56.4,7,C04145,2024-02-18 06:04:00,0
O034743,17.11,3,C04236,2024-02-18 06:06:00,0
O034744,54.5,3,C04323,2024-02-18 06:08:00,0
O034745,71.66,1,C01446,2024-02-18 06:10:00,0
O034746,185.49,17,C00510,2024-02-18 06:12:00,0
O034747,31.05,6,C02960,2024-02-18 06:14:00,0
O034748,18.47,4,C02645,2024-02-18 06:16:00,0
O034749,31.45,6,C04141,2024-02-18 06:18:00,0
O034750,19.4,7,C02835,2024-02-18 06:20:00,0
O034751,32.38,6,C03852,2024-02-18 06:22:00,0
O034752,217.08,1,C03481,2024-02-18 06:24:00,0
O034753,206.23,13,C02759,2024-02-18 06:26:00,0
O034754,143.9,2,C03035,2024-02-18 06:28:00,0
O034755,88.28,5,C02548,2024-02-18 06:30:00,0
O034756,16.15,17,C02676,2024-02-18 06:32:00,0
O034757,80.89,16,C04774,2024-02-18 06:34:00,0
O034758,113.76,3,C01169,2024-02-18 06:36:00,0
O034759,164.14,3,C02832,2024-02-18 06:38:00,0
O034760,83.5,15,C04875,2024-02-18 06:40:00,0
O034761,90.84,5,C00742,2024-02-18 06:42:00,0
O034762,22.76,13,C00460,2024-02-18 06:44:00,0
O034763,102.86,17,C00315,2024-02-18 06:46:00,0
O034764,148.49,19,C03803,2024-02-18 06:48:00,0
O034765,12.46,14,C00401,2024-02-18 06:50:00,0
O034766,94.15,6,C01190,2024-02-18 06:52:00,0
O034767,44.13,6,C00920,2024-02-18 06:54:00,0
O034768,20.81,15,C02818,2024-02-18 06:56:00,0
O034769,24.05,9,C04555,2024-02-18 06:58:00,0
O034770,59.29,12,C03002,2024-02-18 07:00:00,0
O034771,158.78,16,C03372,2024-02-18 07:02:00,0
O034772,40.48,9,C04371,2024-02-18 07:04:00,0
O034773,31.4,14,C04493,2024-02-18 07:06:00,0
O034774,105.0,11,C03030,2024-02-18 07:08:00,0
O034775,63.95,7,C00525,2024-02-18 07:10:00,0
O034776,20.19,5,C00057,2024-02-18 07:12:00,0
O034777,64.82,9,C04112,2024-02-18 07:14:00,0
O034778,25.64,9,C03603,2024-02-18 07:16:00,0
O034779,28.47,18,C03135,2024-02-18 07:18:00,0
O034780,54.83,12,C00820,2024-02-18 07:20:00,0
O034781,30.93,3,C03829,2024-02-18 07:22:00,0
O034782,199.51,18,C04416,2024-02-18 07:24:00,0
O034783,95.12,11,C00880,2024-02-18 07:26:00,0
O034784,49.8,12,C00788,2024-02-18 07:28:00,0
O034785,70.28,17,C04066,2024-02-18 07:30:00,0
O034786,318.4,19,C03480,2024-02-18 07:32:00,0
O034787,35.57,7,C01333,2024-02-18 07:34:00,0
O034788,42.1,6,C00764,2024-02-18 07:36:00,0
O034789,41.31,3,C03581,2024-02-18 07:38:00,0
O034790,15.33,7,C03272,2024-02-18 07:40:00,0
O034791,100.43,6,C04175,2024-02-18 07:42:00,0
O034792,49.54,4,C02177,2024-02-18 07:44:00,0
O034793,196.7,14,C02142,2024-02-18 07:46:00,0
O034794,109.17,4,C00500,2024-02-18 07:48:00,0
O034795,104.28,16,C03076,2024-02-18 07:50:00,0
O034796,108.77,18,C03190,2024-02-18 07:52:00,0
O034797,24.67,5,C00502,2024-02-18 07:54:00,0
O034798,104.57,12,C03849,2024-02-18 07:56:00,0
O034799,31.68,7,C03559,2024-02-18 07:58:00,0
O034800,38.29,19,C00713,2024-02-18 08:00:00,0
O034801,54.05,3,C01833,2024-02-18 08:02:00,0
O034802,111.77,6,C00684,2024-02-18 08:04:00,0
O034803,94.29,18,C01224,2024-02-18 08:06:00,0
O034804,74.08,17,C03604,2024-02-18 08:08:00,0
O034805,18.5,3,C01920,2024-02-18 08:10:00,0
O034806,9.01,5,C02454,2024-02-18 08:12:00,0
O034807,198.14,5,C00903,2024-02-18 08:14:00,0
O034808,30.83,12,C04343,2024-02-18 08:16:00,0
O034809,70.5,14,C01273,2024-02-18 08:18:00,0
O034810,145.96,7,C03333,2024-02-18 08:20:00,0
O034811,8.45,14,C00860,2024-02-18 08:22:00,0
O034812,47.93,6,C01800,2024-02-18 08:24:00,0
O034813,31.67,15,C03051,2024-02-18 08:26:00,0
O034814,84.11,9,C02725,2024-02-18 08:28:00,0
O034815,50.13,3,C00606,2024-02-18 08:30:00,0
O034816,107.49,6,C04109,2024-02-18 08:32:00,0
O034817,19.97,19,C04871,2024-02-18 08:34:00,0
O034818,35.75,19,C03785,2024-02-18 08:36:00,0
O034819,57.55,13,C01548,2024-02-18 08:38:00,0
O034820,118.29,10,C04914,2024-02-18 08:40:00,0
O034821,117.94,19,C01725,2024-02-18 08:42:00,0
O034822,44.79,12,C01978,2024-02-18 08:44:00,0
O034823,91.39,19,C01941,2024-02-18 08:46:00,0
O034824,98.68,2,C01226,2024-02-18 08:48:00,0
O034825,80.19,12,C04399,2024-02-18 08:50:00,0
O034826,24.74,18,C01950,2024-02-18 08:52:00,0
O034827,54.95,11,C03949,2024-02-18 08:54:00,0
O034828,135.99,13,C04565,2024-02-18 08:56:00,0
O034829,26.41,7,C04596,2024-02-18 08:58:00,0
O034830,24.13,10,C01594,2024-02-18 09:00:00,0
O034831,126.02,11,C03442,2024-02-18 09:02:00,0
O034832,93.09,6,C02604,2024-02-18 09:04:00,0
O034833,40.15,12,C03559,2024-02-18 09:06:00,0
O034834,29.57,7,C04047,2024-02-18 09:08:00,0
O034835,69.44,13,C02958,2024-02-18 09:10:00,0
O034836,128.02,8,C04006,2024-02-18 09:12:00,0
O034837,13.77,1,C04535,2024-02-18 09:14:00,0
O034838,69.58,4,C01884,2024-02-18 09:16:00,0
O034839,125.08,15,C03977,2024-02-18 09:18:00,0
O034840,33.5,16,C04483,2024-02-18 09:20:00,0
O034841,37.79,4,C01467,2024-02-18 09:22:00,0
O034842,56.64,19,C02737,2024-02-18 09:24:00,0
O034843,214.52,8,C00009,2024-02-18 09:26:00,0
O034844,25.78,6,C04385,2024-02-18 09:28:00,0
O034845,51.55,11,C00981,2024-02-18 09:30:00,0
O034846,28.99,6,C03919,2024-02-18 09:32:00,0
O034847,10.42,2,C01140,2024-02-18 09:34:00,0
O034848,65.71,9,C00699,2024-02-18 09:36:00,0
O034849,61.73,7,C02914,2024-02-18 09:38:00,0
O034850,37.9,18,C02005,2024-02-18 09:40:00,0
O034851,42.52,7,C04949,2024-02-18 09:42:00,0
O034852,59.79,1,C04639,2024-02-18 09:44:00,0
O034853,75.47,13,C01084,2024-02-18 09:46:00,0
O034854,62.38,17,C00388,2024-02-18 09:48:00,0
O034855,88.24,9,C03828,2024-02-18 09:50:00,0
O034856,33.52,4,C02179,2024-02-18 09:52:00,0
O034857,83.0,10,C03479,2024-02-18 09:54:00,0
O034858,34.74,19,C00223,2024-02-18 09:56:00,0
O034859,75.36,5,C02515,2024-02-18 09:58:00,0
O034860,41.58,4,C01647,2024-02-18 10:00:00,0
O034861,16.92,2,C00402,2024-02-18 10:02:00,0
O034862,68.44,17,C00995,2024-02-18 10:04:00,0
O034863,89.46,15,C00043,2024-02-18 10:06:00,0
O034864,66.67,15,C00931,2024-02-18 10:08:00,0
O034865,17.6,8,C02711,2024-02-18 10:10:00,0
O034866,42.96,17,C02059,2024-02-18 10:12:00,0
O034867,26.24,18,C01645,2024-02-18 10:14:00,0
O034868,46.82,14,C03007,2024-02-18 10:16:00,0
O034869,170.67,4,C02044,2024-02-18 10:18:00,0
O034870,43.3,6,C04689,2024-02-18 10:20:00,0
O034871,70.53,15,C03705,2024-02-18 10:22:00,0
O034872,14.26,18,C02761,2024-02-18 10:24:00,0
O034873,14.79,2,C03962,2024-02-18 10:26:00,0
O034874,55.49,1,C03126,2024-02-18 10:28:00,0
O034875,107.71,12,C00733,2024-02-18 10:30:00,0
O034876,45.12,15,C04809,2024-02-18 10:32:00,0
O034877,55.17,6,C00520,2024-02-18 10:34:00,0
O034878,71.24,13,C01803,2024-02-18 10:36:00,0
O034879,37.06,9,C02288,2024-02-18 10:38:00,0
O034880,142.31,5,C03975,2024-02-18 10:40:00,0
O034881,53.99,18,C01971,2024-02-18 10:42:00,0
O034882,90.06,1,C02514,2024-02-18 10:44:00,0
O034883,108.79,2,C01527,2024-02-18 10:46:00,0
O034884,210.0,19,C00889,2024-02-18 10:48:00,0
O034885,14.79,9,C01196,2024-02-18 10:50:00,0
O034886,56.65,17,C01522,2024-02-18 10:52:00,0
O034887,8.32,3,C01223,2024-02-18 10:54:00,0
O034888,52.81,19,C04475,2024-02-18 10:56:00,0
O034889,27.12,9,C00373,2024-02-18 10:58:00,0
O034890,37.99,15,C03718,2024-02-18 11:00:00,0
O034891,99.52,4,C03031,2024-02-18 11:02:00,0
O034892,54.54,2,C02053,2024-02-18 11:04:00,0
O034893,34.0,17,C03842,2024-02-18 11:06:00,0
O034894,94.35,11,C02151,2024-02-18 11:08:00,0
O034895,17.2,2,C01206,2024-02-18 11:10:00,0
O034896,46.38,7,C02838,2024-02-18 11:12:00,0
O034897,106.01,9,C02531,2024-02-18 11:14:00,0
O034898,572.05,16,C04597,2024-02-18 11:16:00,0
O034899,63.2,4,C00681,2024-02-18 11:18:00,0
O034900,80.45,14,C00036,2024-02-18 11:20:00,0
O034901,278.54,15,C02420,2024-02-18 11:22:00,0
O034902,95.41,15,C00219,2024-02-18 11:24:00,0
O034903,58.93,10,C03754,2024-02-18 11:26:00,0
O034904,26.45,12,C01088,2024-02-18 11:28:00,0
O034905,60.04,14,C01973,2024-02-18 11:30:00,0
O034906,43.23,16,C04406,2024-02-18 11:32:00,0
O034907,32.87,7,C00757,2024-02-18 11:34:00,0
O034908,41.71,16,C02441,2024-02-18 11:36:00,0
O034909,122.6,13,C00702,2024-02-18 11:38:00,0
O034910,43.63,19,C03659,2024-02-18 11:40:00,0
O034911,140.26,5,C00087,2024-02-18 11:42:00,0
O034912,38.43,15,C02261,2024-02-18 11:44:00,0
O034913,51.63,4,C02393,2024-02-18 11:46:00,0
O034914,236.62,8,C03933,2024-02-18 11:48:00,0
O034915,307.2,14,C00527,2024-02-18 11:50:00,0
O034916,63.7,6,C03460,2024-02-18 11:52:00,0
O034917,14.74,15,C02741,2024-02-18 11:54:00,0
O034918,8.48,3,C00909,2024-02-18 11:56:00,0
O034919,51.48,5,C03987,2024-02-18 11:58:00,0
O034920,10.25,3,C03463,2024-02-18 12:00:00,0
O034921,111.18,16,C03133,2024-02-18 12:02:00,0
O034922,21.79,8,C04502,2024-02-18 12:04:00,0
O034923,27.29,2,C04021,2024-02-18 12:06:00,0
O034924,28.45,10,C03665,2024-02-18 12:08:00,0
O034925,24.99,9,C02904,2024-02-18 12:10:00,0
O034926,42.49,19,C02844,2024-02-18 12:12:00,0
O034927,89.95,3,C00631,2024-02-18 12:14:00,0
O034928,36.45,14,C04876,2024-02-18 12:16:00,0
O034929,265.83,2,C04756,2024-02-18 12:18:00,0
O034930,45.92,7,C00009,2024-02-18 12:20:00,0
O034931,63.13,12,C03425,2024-02-18 12:22:00,0
O034932,42.03,19,C00658,2024-02-18 12:24:00,0
O034933,46.56,10,C01487,2024-02-18 12:26:00,0
O034934,142.62,16,C02249,2024-02-18 12:28:00,0
O034935,78.15,2,C01307,2024-02-18 12:30:00,0
O034936,16.2,1,C01831,2024-02-18 12:32:00,0
O034937,296.75,13,C02354,2024-02-18 12:34:00,0
O034938,103.73,18,C03201,2024-02-18 12:36:00,0
O034939,35.14,3,C01259,2024-02-18 12:38:00,0
O034940,12.7,6,C02934,2024-02-18 12:40:00,0
O034941,40.05,13,C01050,2024-02-18 12:42:00,0
O034942,33.13,17,C03399,2024-02-18 12:44:00,0
O034943,30.1,3,C03673,2024-02-18 12:46:00,0
O034944,65.03,17,C01060,2024-02-18 12:48:00,0
O034945,40.03,14,C04533,2024-02-18 12:50:00,0
O034946,54.06,1,C04822,2024-02-18 12:52:00,0
O034947,89.67,10,C04702,2024-02-18 12:54:00,0
O034948,54.67,19,C04579,2024-02-18 12:56:00,0
O034949,248.49,16,C01506,2024-02-18 12:58:00,0
O034950,84.92,18,C04890,2024-02-18 13:00:00,0
O034951,60.12,13,C00045,2024-02-18 13:02:00,0
O034952,175.31,15,C04864,2024-02-18 13:04:00,0
O034953,21.09,19,C00616,2024-02-18 13:06:00,0
O034954,153.26,12,C03456,2024-02-18 13:08:00,0
O034955,35.24,18,C04350,2024-02-18 13:10:00,0
O034956,42.83,16,C01427,2024-02-18 13:12:00,0
O034957,127.68,5,C01024,2024-02-18 13:14:00,0
O034958,59.77,5,C03096,2024-02-18 13:16:00,0
O034959,98.65,19,C01802,2024-02-18 13:18:00,0
O034960,73.52,1,C01295,2024-02-18 13:20:00,0
O034961,43.88,12,C01176,2024-02-18 13:22:00,0
O034962,13.94,3,C01906,2024-02-18 13:24:00,0
O034963,152.12,16,C01701,2024-02-18 13:26:00,0
O034964,51.44,14,C02710,2024-02-18 13:28:00,0
O034965,35.76,1,C00506,2024-02-18 13:30:00,0
O034966,92.93,15,C02137,2024-02-18 13:32:00,0
O034967,133.68,1,C03673,2024-02-18 13:34:00,0
O034968,26.69,17,C01139,2024-02-18 13:36:00,0
O034969,98.6,10,C02997,2024-02-18 13:38:00,0
O034970,104.93,16,C02794,2024-02-18 13:40:00,0
O034971,180.19,8,C02980,2024-02-18 13:42:00,0
O034972,33.5,2,C01477,2024-02-18 13:44:00,0
O034973,35.37,12,C01496,2024-02-18 13:46:00,0
O034974,86.87,5,C01028,2024-02-18 13:48:00,0
O034975,51.2,4,C04280,2024-02-18 13:50:00,0
O034976,286.82,12,C00696,2024-02-18 13:52:00,0
O034977,125.35,8,C03881,2024-02-18 13:54:00,0
O034978,37.99,1,C00488,2024-02-18 13:56:00,0
O034979,21.65,15,C02996,2024-02-18 13:58:00,0
O034980,75.47,5,C01142,2024-02-18 14:00:00,0
O034981,39.26,8,C04596,2024-02-18 14:02:00,0
O034982,56.17,6,C04291,2024-02-18 14:04:00,0
O034983,139.51,2,C02055,2024-02-18 14:06:00,0
O034984,30.52,11,C04928,2024-02-18 14:08:00,0
O034985,19.72,10,C00358,2024-02-18 14:10:00,0
O034986,57.67,13,C04757,2024-02-18 14:12:00,0
O034987,92.46,2,C04384,2024-02-18 14:14:00,0
O034988,91.41,4,C02077,2024-02-18 14:16:00,0
O034989,108.58,13,C00575,2024-02-18 14:18:00,0
O034990,44.67,16,C04985,2024-02-18 14:20:00,0
O034991,71.09,3,C02738,2024-02-18 14:22:00,0
O034992,56.63,10,C03167,2024-02-18 14:24:00,0
O034993,34.32,18,C00488,2024-02-18 14:26:00,0
O034994,101.69,16,C04129,2024-02-18 14:28:00,0
O034995,82.03,12,C04098,2024-02-18 14:30:00,0
O034996,139.6,9,C00145,2024-02-18 14:32:00,0
O034997,191.46,6,C02608,2024-02-18 14:34:00,0
O034998,27.78,17,C03490,2024-02-18 14:36:00,0
O034999,71.73,14,C01526,2024-02-18 14:38:00,0
O035000,92.01,11,C04205,2024-02-18 14:40:00,0
O035001,184.06,8,C03526,2024-02-18 14:42:00,0
O035002,16.21,14,C00424,2024-02-18 14:44:00,0
O035003,17.51,1,C00316,2024-02-18 14:46:00,0
O035004,459.13,5,C00994,2024-02-18 14:48:00,0
O035005,10.19,15,C03355,2024-02-18 14:50:00,0
O035006,13.45,4,C00986,2024-02-18 14:52:00,0
O035007,211.53,4,C03584,2024-02-18 14:54:00,0
O035008,187.16,6,C03472,2024-02-18 14:56:00,0
O035009,14.89,10,C02934,2024-02-18 14:58:00,0
O035010,226.89,11,C00645,2024-02-18 15:00:00,0
O035011,20.4,10,C01662,2024-02-18 15:02:00,0
O035012,14.21,9,C00673,2024-02-18 15:04:00,0
O035013,57.38,14,C04875,2024-02-18 15:06:00,0
O035014,51.52,18,C02211,2024-02-18 15:08:00,0
O035015,116.47,13,C00609,2024-02-18 15:10:00,0
O035016,201.22,12,C02683,2024-02-18 15:12:00,0
O035017,340.07,19,C04033,2024-02-18 15:14:00,0
O035018,64.63,12,C03594,2024-02-18 15:16:00,0
O035019,70.29,10,C01636,2024-02-18 15:18:00,0
O035020,84.7,13,C04006,2024-02-18 15:20:00,0
O035021,40.58,10,C03484,2024-02-18 15:22:00,0
O035022,41.47,8,C04385,2024-02-18 15:24:00,0
O035023,33.63,6,C00356,2024-02-18 15:26:00,0
O035024,111.24,1,C04218,2024-02-18 15:28:00,0
O035025,20.5,14,C02827,2024-02-18 15:30:00,0
O035026,86.21,12,C03987,2024-02-18 15:32:00,0
O035027,103.19,1,C00151,2024-02-18 15:34:00,0
O035028,48.76,3,C00543,2024-02-18 15:36:00,0
O035029,135.08,17,C03323,2024-02-18 15:38:00,0
O035030,18.81,4,C02734,2024-02-18 15:40:00,0
O035031,31.46,14,C01254,2024-02-18 15:42:00,0
O035032,124.75,13,C01635,2024-02-18 15:44:00,0
O035033,63.91,11,C01066,2024-02-18 15:46:00,0
O035034,59.8,14,C04720,2024-02-18 15:48:00,0
O035035,302.55,18,C00715,2024-02-18 15:50:00,0
O035036,9.63,17,C04025,2024-02-18 15:52:00,0
O035037,96.73,16,C00734,2024-02-18 15:54:00,0
O035038,54.37,8,C03155,2024-02-18 15:56:00,0
O035039,88.53,11,C03474,2024-02-18 15:58:00,0
O035040,20.42,4,C01108,2024-02-18 16:00:00,0
O035041,15.47,12,C03072,2024-02-18 16:02:00,0
O035042,99.92,14,C04957,2024-02-18 16:04:00,0
O035043,46.1,16,C04605,2024-02-18 16:06:00,0
O035044,52.98,5,C00795,2024-02-18 16:08:00,0
O035045,95.51,10,C02560,2024-02-18 16:10:00,0
O035046,134.84,11,C02690,2024-02-18 16:12:00,0
O035047,25.13,8,C02964,2024-02-18 16:14:00,0
O035048,22.7,6,C01618,2024-02-18 16:16:00,0
O035049,23.2,18,C04311,2024-02-18 16:18:00,0
O035050,28.86,17,C01489,2024-02-18 16:20:00,0
O035051,233.34,7,C00956,2024-02-18 16:22:00,0
O035052,29.15,12,C03935,2024-02-18 16:24:00,0
O035053,26.31,9,C02337,2024-02-18 16:26:00,0
O035054,29.27,5,C00873,2024-02-18 16:28:00,0
O035055,56.17,14,C02081,2024-02-18 16:30:00,0
O035056,49.26,15,C02930,2024-02-18 16:32:00,0
O035057,56.53,8,C02262,2024-02-18 16:34:00,0
O035058,232.33,7,C01965,2024-02-18 16:36:00,0
O035059,258.96,11,C04595,2024-02-18 16:38:00,0
O035060,29.93,11,C02596,2024-02-18 16:40:00,0
O035061,29.2,8,C01524,2024-02-18 16:42:00,0
O035062,50.18,4,C03661,2024-02-18 16:44:00,0
O035063,63.8,13,C04998,2024-02-18 16:46:00,0
O035064,44.51,3,C04605,2024-02-18 16:48:00,0
O035065,43.93,3,C02175,2024-02-18 16:50:00,0
O035066,27.01,18,C04889,2024-02-18 16:52:00,0
O035067,65.7,14,C01883,2024-02-18 16:54:00,0
O035068,70.55,6,C00016,2024-02-18 16:56:00,0
O035069,38.74,1,C02518,2024-02-18 16:58:00,0
O035070,58.92,9,C02652,2024-02-18 17:00:00,0
O035071,91.07,3,C01673,2024-02-18 17:02:00,0
O035072,55.73,1,C04824,2024-02-18 17:04:00,0
O035073,7.4,11,C00818,2024-02-18 17:06:00,0
O035074,63.62,13,C01607,2024-02-18 17:08:00,0
O035075,137.67,8,C03295,2024-02-18 17:10:00,0
O035076,32.9,15,C03109,2024-02-18 17:12:00,0
O035077,9.21,8,C02231,2024-02-18 17:14:00,0
O035078,124.54,7,C03771,2024-02-18 17:16:00,0
